Wed Aug 14 12:34:33 +0000 2013,107.61496,-6.94937
Wed Aug 14 12:34:36 +0000 2013,-46.65923686,-23.63868482
Wed Aug 14 12:34:39 +0000 2013,106.8640437,-6.3942841
Wed Aug 14 12:34:40 +0000 2013,-79.2388389,43.8878185
Wed Aug 14 12:34:41 +0000 2013,28.24337989,36.82732461
Wed Aug 14 12:34:41 +0000 2013,120.1837371,-5.5590726
Wed Aug 14 12:34:42 +0000 2013,-88.19259728,41.67110368
Wed Aug 14 12:34:44 +0000 2013,107.77200556,-6.5595506
Wed Aug 14 12:34:44 +0000 2013,111.7099868,-8.0600893
Wed Aug 14 12:34:46 +0000 2013,-1.26669943,51.46136734
Wed Aug 14 12:34:46 +0000 2013,106.59083,-6.23583
Wed Aug 14 12:34:48 +0000 2013,-1.20096499,50.85649621
Wed Aug 14 12:34:49 +0000 2013,-74.79463417,10.92689125
Wed Aug 14 12:34:49 +0000 2013,97.13619,5.15344
